bamhead	mean_depth	sd_depth	mean_depth_nonzero	mean_depth_within2sd	median	proportion_of_reference_covered
NEH_1.F.bam.depth.gz	9.25181670407626	13.5400653298614	13.4008753208648	8.64279974131718	8	0.690388984492253
NEH_2.F.bam.depth.gz	10.9066530716713	15.6094806722512	15.7335280051366	10.2348973857989	10	0.69321089765182
NEH_3.F.bam.depth.gz	15.1912347888107	23.5509967689189	21.7358659895938	14.1979298584653	13	0.698901750502126
NEH_4.F.bam.depth.gz	16.6668022604832	28.2368393583377	23.4346158734206	15.6821668273026	14	0.711204414465959
NEH_5.F.bam.depth.gz	9.34932896421377	14.9612240583683	13.5164002170198	8.77806657112404	8	0.691702584571494
NEH_6.F.bam.depth.gz	10.5481191367872	17.2479254569471	15.3476514596577	9.83739840062997	8	0.687279038393032
NEH_7.F.bam.depth.gz	21.6033305991154	34.114512888151	31.3223318406868	19.9504528098933	19	0.689710162991699
NEH_8.F.bam.depth.gz	16.0469616672364	34.6140552757457	23.2828273082668	14.7603184057025	10	0.689218772908292
NEH_9.F.bam.depth.gz	13.9660862360251	34.0830826605145	20.3406774619333	11.9912617743198	7	0.686608706232116
OBOYS2_1.F.bam.depth.gz	9.17661909743195	13.3159993526723	13.8443299652461	8.31009286014727	7	0.662843136537871
OBOYS2_2.F.bam.depth.gz	9.9053231807673	14.3108101616496	14.8542785507973	8.99070317853616	8	0.66683300349384
OBOYS2_3.F.bam.depth.gz	11.4557022942564	19.6401871282443	16.9381840374791	10.4857808010901	8	0.676324112957328
OBOYS2_4.F.bam.depth.gz	7.90770271797983	11.8263861040083	12.0174143081285	7.13526991129115	6	0.658020312458871
OBOYS2_5.F.bam.depth.gz	10.0750555588045	14.5826790369556	15.1002589965732	9.15496831316927	8	0.667210778377548
OBOYS2_6.F.bam.depth.gz	15.1122026366759	22.7009547124171	22.0731405642998	13.8201881630988	12	0.68464216012449
SL_1.F.bam.depth.gz	12.5728583897769	18.6437757717179	18.6044932956527	11.4332167705969	10	0.675796872829289
SL_2.F.bam.depth.gz	8.41846290267184	11.9256844199205	12.7551470929493	7.62470675112352	6	0.660005160373542
SL_3.F.bam.depth.gz	13.3412714096559	19.2431731117804	19.6586946351831	12.0988401991312	11	0.678644826486894
SL_4.F.bam.depth.gz	8.76598965587773	12.8408811207878	13.2408105448322	7.96630265053974	7	0.662043280975522
SL_5.F.bam.depth.gz	14.2447668237578	21.1301818748334	20.8746532290919	12.9821112338248	12	0.682395375263628
SL_6.F.bam.depth.gz	10.8354940613389	16.2274478675503	16.1424823314832	9.89599028362319	8	0.671240880977139
UMFS_10.F.bam.depth.gz	16.5289931905436	25.1162589244043	24.5890885924595	15.1165563224976	14	0.672208452476656
UMFS_11.F.bam.depth.gz	15.5611644186204	23.7416520059527	22.6728224661498	14.3027953583246	13	0.686335565051673
UMFS_1.F.bam.depth.gz	9.02715023421493	17.2372737645215	13.4689795295921	8.28553029833388	6	0.670217830116961
UMFS_2.F.bam.depth.gz	10.8031094183075	17.2665452652075	15.9089404272309	10.0022838562579	9	0.67905901513192
UMFS_3.F.bam.depth.gz	14.4049618427443	21.066313208681	20.92143604377	13.2457054379187	12	0.68852643827172
